sortie,phase,time_s,relay_sortie,access_loss_db,access_limit_db,access_available,backhaul_loss_db,backhaul_limit_db,backhaul_available,both_available
Q23-011,leg1-cruise,2480.9523642120885,R3-002,110.20852750916355,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-descent,2480.9523642120885,R3-002,110.20852750916355,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-descent,2490.3388562600794,R3-002,110.21387972423716,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-descent,2499.725348308071,R3-002,110.21952004190254,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-descent,2509.1118403560617,R3-002,110.22544733238277,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-descent,2518.4983324040527,R3-002,110.23166041211182,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-descent,2527.8848244520436,R3-002,110.23815804450747,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-descent,2537.271316500035,R3-002,110.24493894077465,116.0,True,123.1296585863597,126.0,True,True
Q23-011,leg1-descent,2546.657808548026,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2546.657808548026,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2556.475990366208,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2566.2941721843895,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2576.1123540025715,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2585.9305358207534,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2595.748717638935,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2605.566899457117,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2615.3850812752985,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2625.2032630934805,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2635.0214449116625,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2644.839626729844,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
