sortie,phase,time_s,longitude,latitude,altitude_m,distance_3d_m,fspl_db,obstruction,path_loss_db,threshold_db,available,reason
Q23-007,leg2-descent,7816.088804723309,109.2308517,23.0085095,463.14410677823236,315.44410677823237,90.03267319818283,False,90.03267319818283,122.0,True,
Q23-007,leg2-descent,7825.954807863846,109.2308517,23.0085095,443.41210049715824,295.71210049715825,89.47160675739715,False,89.47160675739715,122.0,True,
Q23-007,leg2-descent,7835.820811004382,109.2308517,23.0085095,423.680094216086,275.980094216086,88.87178000569047,False,88.87178000569047,122.0,True,
Q23-007,leg2-descent,7845.686814144919,109.2308517,23.0085095,403.94808793501375,256.24808793501376,88.22743750361599,False,88.22743750361599,122.0,True,
Q23-007,leg2-descent,7855.552817285455,109.2308517,23.0085095,384.21608165394144,236.51608165394146,87.53143834341448,False,87.53143834341448,122.0,True,
Q23-007,leg2-descent,7865.418820425991,109.2308517,23.0085095,364.48407537286914,216.78407537286915,86.77477236280434,False,86.77477236280434,122.0,True,
Q23-007,leg2-descent,7875.284823566527,109.2308517,23.0085095,344.7520690917969,197.0520690917969,85.9458448225713,False,85.9458448225713,122.0,True,
Q23-007,leg2-descent,7885.150826707063,109.2308517,23.0085095,325.0200628107246,177.3200628107246,85.0293823635146,False,85.0293823635146,122.0,True,
Q23-007,leg2-descent,7895.016829847599,109.2308517,23.0085095,305.2880565296523,157.5880565296523,84.00469082575202,False,84.00469082575202,122.0,True,
Q23-007,leg2-descent,7904.882832988135,109.2308517,23.0085095,285.55605024858005,137.85605024858006,82.8427414591596,False,82.8427414591596,122.0,True,
Q23-007,leg2-descent,7914.748836128671,109.2308517,23.0085095,265.82404396750775,118.12404396750776,81.50099096594298,False,81.50099096594298,122.0,True,
Q23-007,leg2-descent,7924.614839269208,109.2308517,23.0085095,246.09203768643545,98.39203768643546,79.91342393116011,False,79.91342393116011,122.0,True,
Q23-007,leg2-descent,7934.480842409745,109.2308517,23.0085095,226.36003140536138,78.6600314053614,77.96930714358678,False,77.96930714358678,122.0,True,
Q23-007,leg2-descent,7944.346845550281,109.2308517,23.0085095,206.62802512428914,58.92802512428915,75.4606625677267,False,75.4606625677267,122.0,True,
Q23-007,leg2-descent,7954.212848690817,109.2308517,23.0085095,186.89601884321684,39.19601884321685,71.91906398983161,False,71.91906398983161,122.0,True,
Q23-007,leg2-descent,7964.078851831353,109.2308517,23.0085095,167.16401256214453,19.464012562144546,65.83887235859396,False,65.83887235859396,122.0,True,
Q23-007,leg2-descent,7973.944854971889,109.2308517,23.0085095,147.4320062810723,0.2679937189276984,28.616717142643154,False,28.616717142643154,122.0,True,
Q23-007,leg2-descent,7983.810858112425,109.2308517,23.0085095,127.69999999999999,20.0,66.07482474751174,False,66.07482474751174,122.0,True,
Q23-008,leg1-climb,6187.0,109.2308517,23.0085095,127.7,19.999999999999986,66.07482474751174,False,66.07482474751174,122.0,True,
Q23-008,leg1-climb,6196.017972208659,109.2308517,23.0085095,154.75391662597602,7.053916625976029,57.02283127827994,False,57.02283127827994,122.0,True,
Q23-008,leg1-climb,6205.035944417317,109.2308517,23.0085095,181.80783325195205,34.10783325195206,70.71130745655793,False,70.71130745655793,122.0,True,
Q23-008,leg1-climb,6214.053916625977,109.2308517,23.0085095,208.86174987793078,61.16174987793079,75.78382288161387,False,75.78382288161387,122.0,True,
Q23-008,leg1-climb,6223.0718888346355,109.2308517,23.0085095,235.9156665039068,88.21566650390682,78.96513922893213,False,78.96513922893213,122.0,True,
Q23-008,leg1-climb,6232.089861043294,109.2308517,23.0085095,262.96958312988284,115.26958312988285,81.28851928514257,False,81.28851928514257,122.0,True,
Q23-008,leg1-climb,6241.107833251953,109.2308517,23.0085095,290.02349975585884,142.32349975585885,83.1197571256834,False,83.1197571256834,122.0,True,
Q23-008,leg1-climb,6250.125805460611,109.2308517,23.0085095,317.07741638183484,169.37741638183485,84.63133491462374,False,84.63133491462374,122.0,True,
Q23-008,leg1-climb,6259.143777669271,109.2308517,23.0085095,344.1313330078136,196.43133300781363,85.91844011089252,False,85.91844011089252,122.0,True,
Q23-008,leg1-climb,6268.16174987793,109.2308517,23.0085095,371.1852496337896,223.48524963378964,87.03920212058902,False,87.03920212058902,122.0,True,
Q23-008,leg1-climb,6277.179722086588,109.2308517,23.0085095,398.2391662597656,250.53916625976564,88.03173739126181,False,88.03173739126181,122.0,True,
Q23-008,leg1-cruise,6277.179722086588,109.2308517,23.0085095,398.2391662597656,250.53916625976564,88.03173739126181,False,88.03173739126181,122.0,True,
Q23-008,leg1-cruise,6287.110058550052,109.23099246346155,23.009842805769228,398.2391662597656,291.4748437685739,89.3462463980237,False,89.3462463980237,122.0,True,
Q23-008,leg1-cruise,6297.040395013515,109.23113322692308,23.01117611153846,398.2391662597656,389.2566100976703,91.85894475830662,False,91.85894475830662,122.0,True,
Q23-008,leg1-cruise,6306.970731476979,109.23127399038462,23.01250941730769,398.2391662597656,512.3077526117797,94.24484339392333,False,94.24484339392333,122.0,True,
Q23-008,leg1-cruise,6316.901067940443,109.23141475384615,23.013842723076923,398.2391662597656,646.3537320122126,96.26363004912459,False,96.26363004912459,122.0,True,
Q23-008,leg1-cruise,6326.831404403906,109.2315555173077,23.015176028846152,398.2391662597656,785.7877809525161,97.96033025868918,False,97.96033025868918,122.0,True,
Q23-008,leg1-cruise,6336.76174086737,109.23169628076923,23.016509334615385,398.2391662597656,928.1848363876222,99.40691421701335,False,99.40691421701335,122.0,True,
Q23-008,leg1-cruise,6346.692077330833,109.23183704423077,23.017842640384615,398.2391662597656,1072.3651877937582,100.66107897486762,False,100.66107897486762,122.0,True,
Q23-008,leg1-cruise,6356.622413794297,109.2319778076923,23.019175946153844,398.2391662597656,1217.6955452232407,101.76499917886031,False,101.76499917886031,122.0,True,
Q23-008,leg1-cruise,6366.552750257761,109.23211857115385,23.020509251923077,398.2391662597656,1363.8083123311237,102.74929149655014,False,102.74929149655014,122.0,True,
Q23-008,leg1-cruise,6376.483086721224,109.23225933461539,23.021842557692306,398.2391662597656,1510.476447831831,103.63650399237088,False,103.63650399237088,122.0,True,
Q23-008,leg1-cruise,6386.413423184687,109.23240009807692,23.02317586346154,398.2391662597656,1657.5525296528303,104.44357084547411,False,104.44357084547411,122.0,True,
Q23-008,leg1-cruise,6396.343759648152,109.23254086153847,23.024509169230768,398.2391662597656,1804.936832073813,105.18346498164937,False,105.18346498164937,122.0,True,
Q23-008,leg1-cruise,6406.274096111615,109.232681625,23.025842475,398.2391662597656,1952.5595572971072,105.86631062771323,False,105.86631062771323,122.0,True,
Q23-008,leg1-cruise,6416.2044325750785,109.23282238846154,23.02717578076923,398.2391662597656,2100.37043096892,106.5001427473721,False,106.5001427473721,122.0,True,
Q23-008,leg1-cruise,6426.134769038542,109.23296315192307,23.02850908653846,398.2391662597656,2248.3323426362217,107.09143499267887,False,107.09143499267887,122.0,True,
Q23-008,leg1-cruise,6436.065105502005,109.23310391538462,23.029842392307692,398.2391662597656,2396.4173132918872,107.64547380539426,False,107.64547380539426,122.0,True,
Q23-008,leg1-cruise,6445.99544196547,109.23324467884615,23.03117569807692,398.2391662597656,2544.6038560969196,108.16662845372078,False,108.16662845372078,122.0,True,
Q23-008,leg1-cruise,6455.925778428933,109.23338544230769,23.032509003846155,398.2391662597656,2692.875200540409,108.65854937017454,False,108.65854937017454,122.0,True,
