运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号,直连路径损耗（dB）,直连门限（dB）
Q23-004,leg1-cruise,3208.440666281339,3215.6423227190253,中继,R3-003,123.16728276901887,122.0
Q23-020,leg1-cruise,3208.8921153453994,3216.107453142884,直连,,120.75849936212518,122.0
Q23-023,leg1-cruise,3211.515854199016,3218.642360937286,直连,,106.03306763187071,122.0
Q23-005,leg2-cruise,3212.064348835711,3219.5040942454843,中继,R3-003,123.85070812241521,122.0
Q23-007,leg1-cruise,3212.2819949057453,3219.645497934115,直连,,103.42557721351866,122.0
Q23-001,leg1-cruise,3213.8075674195607,3221.0476278765623,直连,,121.5529199146241,122.0
Q23-004,leg1-cruise,3215.6423227190253,3222.8439791567116,中继,R3-003,123.33082140422133,122.0
Q23-020,leg1-cruise,3216.107453142884,3223.3227909403686,直连,,120.97450923987583,122.0
Q23-023,leg1-cruise,3218.642360937286,3225.768867675556,直连,,106.48476385922534,122.0
Q23-005,leg2-cruise,3219.5040942454843,3226.9438396552578,中继,R3-003,123.87966692300935,122.0
Q23-007,leg1-cruise,3219.645497934115,3227.0090009624855,直连,,113.92606555503897,122.0
Q23-001,leg1-cruise,3221.0476278765623,3228.287688333564,直连,,121.79968114364524,122.0
Q23-004,leg1-cruise,3222.8439791567116,3230.0456355943975,中继,R3-003,123.49136560277705,122.0
Q23-020,leg1-cruise,3223.3227909403686,3230.5381287378536,直连,,121.18530312020523,122.0
Q23-023,leg1-cruise,3225.768867675556,3232.895374413826,直连,,106.91437536638902,122.0
Q23-005,leg2-cruise,3226.9438396552578,3234.3835850650316,中继,R3-003,123.91288640682086,122.0
Q23-007,leg1-cruise,3227.0090009624855,3234.372503990856,直连,,114.39979643900413,122.0
Q23-001,leg1-cruise,3228.287688333564,3235.527748790565,中继,R3-003,122.03966185227155,122.0
Q23-004,leg1-cruise,3230.0456355943975,3237.247292032084,中继,R3-003,123.64902207251055,122.0
Q23-020,leg1-cruise,3230.5381287378536,3237.7534665353387,直连,,121.39112577074707,122.0
Q23-023,leg1-cruise,3232.895374413826,3240.0218811520963,直连,,107.32393986608311,122.0
Q23-007,leg1-cruise,3234.372503990856,3241.736007019226,直连,,114.84943718209439,122.0
Q23-005,leg2-cruise,3234.3835850650316,3241.8233304748055,中继,R3-003,123.95026801829789,122.0
Q23-001,leg1-cruise,3235.527748790565,3242.7678092475667,中继,R3-003,122.27322282122017,122.0
Q23-004,leg1-cruise,3237.247292032084,3244.44894846977,中继,R3-003,123.80389196873301,122.0
Q23-020,leg1-cruise,3237.7534665353387,3244.9688043328233,直连,,121.59220520437344,122.0
Q23-023,leg1-cruise,3240.0218811520963,3247.1483878903664,直连,,107.71522816099728,122.0
Q23-007,leg1-cruise,3241.736007019226,3249.0995100475957,直连,,115.27728195314663,122.0
Q23-005,leg2-cruise,3241.8233304748055,3249.263075884579,中继,R3-003,123.99170295105517,122.0
Q23-001,leg1-cruise,3242.7678092475667,3250.0078697045683,中继,R3-003,122.5006969238552,122.0
Q23-004,leg1-cruise,3244.44894846977,3251.6506049074565,中继,R3-003,123.95607126932683,122.0
Q23-020,leg1-cruise,3244.9688043328233,3252.1841421303084,直连,,121.78875416730523,122.0
Q23-023,leg1-cruise,3247.1483878903664,3254.2748946286365,直连,,108.08978837110828,122.0
Q23-007,leg1-cruise,3249.0995100475957,3256.463013075966,直连,,115.68531705399934,122.0
Q23-005,leg2-cruise,3249.263075884579,3256.7028212943524,中继,R3-003,124.0370731474196,122.0
Q23-001,leg1-cruise,3250.0078697045683,3257.2479301615695,中继,R3-003,122.72239191819405,122.0
Q23-004,leg1-cruise,3251.6506049074565,3258.852261345143,中继,R3-003,124.10565111898133,122.0
Q23-020,leg1-cruise,3252.1841421303084,3259.3994799277934,中继,R3-003,121.98097146634686,122.0
Q23-023,leg1-cruise,3254.2748946286365,3261.4014013669066,直连,,108.44898145157003,122.0
Q23-007,leg1-cruise,3256.463013075966,3263.8265161043364,直连,,116.07527279164911,122.0
Q23-005,leg2-cruise,3256.7028212943524,3264.142566704126,中继,R3-003,124.08625234538052,122.0
Q23-001,leg1-cruise,3257.2479301615695,3264.487990618571,中继,R3-003,122.9385928999592,122.0
Q23-004,leg1-cruise,3258.852261345143,3266.0539177828286,中继,R3-003,124.2527181455779,122.0
Q23-020,leg1-cruise,3259.3994799277934,3266.614817725278,中继,R3-003,122.1690431555893,122.0
Q23-023,leg1-cruise,3261.4014013669066,3268.5279081051767,直连,,108.79400996119367,122.0
Q23-007,leg1-cruise,3263.8265161043364,3271.1900191327063,直连,,116.44866504687488,122.0
Q23-005,leg2-cruise,3264.142566704126,3271.582312113899,中继,R3-003,124.13910715489851,122.0
Q23-001,leg1-cruise,3264.487990618571,3271.7280510755727,中继,R3-003,123.14956446462101,122.0
Q23-004,leg1-cruise,3266.0539177828286,3273.255574220515,中继,R3-003,124.39735475131198,122.0
Q23-020,leg1-cruise,3266.614817725278,3273.830155522763,中继,R3-003,122.35314359997668,122.0
Q23-023,leg1-cruise,3268.5279081051767,3275.654414843447,直连,,109.12594155082891,122.0
Q23-007,leg1-cruise,3271.1900191327063,3278.553522161076,直连,,116.806828857181,122.0
