covered_gap_ids,covered_sorties,service_start_s,service_end_s,preparation_start_s,longitude,latitude,ground_dsm_m,hover_altitude_m,agl_m,energy_kwh,return_soc_percent,return_o01_s,outbound_flight_s,return_flight_s
"[4, 5, 10, 12, 14, 17, 18]","Q2-012,Q2-013,Q2-014,Q2-016,Q2-017,Q2-018,Q2-021",1598.3852900958318,6373.201701800115,1045.4973373654607,109.2102907,23.0399272,361.7234802246094,611.7234802246094,250.0,1.6670934877482246,47.90332850786798,6739.758277882537,342.887952730371,366.5565760824218
"[7, 8, 11, 15, 16, 18, 20]","Q2-008,Q2-009,Q2-014,Q2-026,Q2-027,Q2-028,Q2-029",2996.903230692702,7422.769452303852,2280.853757311371,109.2261751,23.0689327,305.68914794921875,455.68914794921875,150.0,1.668679783164097,47.85375677612197,7947.818021347617,506.049473381331,525.0485690437658
"[4, 7, 8, 9, 12, 14, 17]","Q2-008,Q2-009,Q2-012,Q2-013,Q2-018,Q2-021,Q2-024",1598.3852900958318,6260.292894909243,979.4743326001617,109.2641424,23.0452989,286.486328125,586.486328125,300.0,1.6795910841651884,47.51277861983787,6687.2046850261695,408.9109574956701,426.9117901169266
"[8, 10, 12, 14, 17, 18, 21]","Q2-009,Q2-012,Q2-013,Q2-014,Q2-017,Q2-020,Q2-021",3023.126631185436,7844.322975131394,2454.444760702586,109.2183003,23.0461338,314.61212158203125,614.6121215820312,300.0,1.6925119176173982,47.10900257445631,8225.312786796698,358.6818704828504,380.98981166530484
"[1, 4, 7, 8, 9, 13, 14]","Q2-008,Q2-009,Q2-010,Q2-011,Q2-018,Q2-021,Q2-024",803.9626477115796,5420.472672437543,121.4862464303157,109.2813839,23.0310882,419.8471374511719,569.8471374511719,150.0,1.6963530720849698,46.9889664973447,5922.692076038144,472.4764012812639,502.2194036005999
"[7, 8, 12, 14, 17, 18, 21]","Q2-008,Q2-009,Q2-012,Q2-013,Q2-014,Q2-020,Q2-021",2996.903230692702,7844.322975131394,2438.390722293877,109.215203,23.0458064,281.1133117675781,581.1133117675781,300.0,1.6982166862075128,46.93072855601523,8210.21349561518,348.5125083988248,365.8905204837858
"[7, 8, 9, 12, 13, 17, 22]","Q2-008,Q2-009,Q2-011,Q2-012,Q2-013,Q2-023,Q2-024",2996.903230692702,8000.946961477172,2438.460987419928,109.2695646,23.007845,345.9920959472656,645.9920959472656,300.0,1.7369332900546863,45.720834685791054,8377.471478614692,348.4422432727738,376.5245171375199
"[10, 12, 17, 18, 19, 21, 23]","Q2-012,Q2-013,Q2-014,Q2-017,Q2-020,Q2-030,Q2-031",3691.9542689266414,8988.86208053246,3205.9889135923368,109.2070368,23.0258342,353.11492919921875,653.1149291992188,300.0,1.78447489706774,44.235159466633135,9287.778679966701,275.9653553343048,298.91659943423963
"[8, 9, 12, 13, 14, 17, 22]","Q2-009,Q2-011,Q2-012,Q2-013,Q2-021,Q2-023,Q2-024",3023.126631185436,8000.946961477172,2371.340535477033,109.2795646,23.027845,356.48876953125,656.48876953125,300.0,1.7898057024885485,44.068571797232856,8469.345741816924,441.78609570840297,468.39878033975066
"[5, 7, 8, 11, 14, 18, 20]","Q2-008,Q2-009,Q2-014,Q2-016,Q2-021,Q2-027,Q2-029",2421.467771120079,7422.769452303852,1735.6307099335045,109.2365448,23.0624343,328.5135803222656,378.5135803222656,50.0,1.819744868869079,43.13297284784129,7919.507645183949,475.83706118657443,496.73819288009656
"[1, 7, 8, 9, 12, 13, 17]","Q2-008,Q2-009,Q2-010,Q2-011,Q2-012,Q2-013,Q2-024",803.9626477115796,6260.292894909243,315.9452846566121,109.2604104,23.0160347,298.23980712890625,598.2398071289062,300.0,1.8345239877073527,42.671125384145235,6561.2312871186705,278.0173630549675,300.93839220942715
"[5, 11, 14, 15, 16, 18, 20]","Q2-014,Q2-016,Q2-021,Q2-026,Q2-027,Q2-028,Q2-029",2421.467771120079,7422.769452303852,1715.0597283853601,109.2231884,23.0677811,251.5516357421875,501.5516357421875,250.0,1.8392167566875655,42.524476353513585,7937.153600792151,496.4080427347188,514.3841484882995
"[6, 7, 8, 12, 13, 17, 22]","Q2-008,Q2-009,Q2-011,Q2-012,Q2-013,Q2-022,Q2-023",2506.7850168453324,8000.946961477172,1977.4108439167994,109.2660168,23.0094009,304.2348327636719,554.2348327636719,250.0,1.8695094217301909,41.57783057093154,8346.76872402566,319.3741729285329,345.8217625484873
"[5, 10, 12, 14, 17, 18, 21]","Q2-012,Q2-013,Q2-014,Q2-016,Q2-017,Q2-020,Q2-021",2421.467771120079,7844.322975131394,1850.2822829766264,109.209989,23.0411106,400.5534973144531,700.5534973144531,300.0,1.8740458165185754,41.43606823379452,8232.412921384384,361.1854881434524,388.08994625299016
"[6, 7, 8, 9, 13, 14, 22]","Q2-008,Q2-009,Q2-011,Q2-021,Q2-022,Q2-023,Q2-024",2506.7850168453324,8000.946961477172,1863.2384528936523,109.2813839,23.0210882,378.3836364746094,628.3836364746094,250.0,1.9432918909132484,39.272128408960995,8459.953756955545,433.54656395168007,459.0067954783728
"[4, 5, 12, 14, 17, 18, 21]","Q2-012,Q2-013,Q2-014,Q2-016,Q2-018,Q2-020,Q2-021",1598.3852900958318,7844.322975131394,964.7756415329194,109.205203,23.0458064,454.0745849609375,604.0745849609375,150.0,2.160980259141509,32.46936690182785,8300.068196509248,423.6096485629124,455.7452213778538
"[3, 5, 10, 12, 17, 18, 21]","Q2-012,Q2-013,Q2-014,Q2-016,Q2-017,Q2-019,Q2-020",1202.4283044869223,7844.322975131394,661.1174770764051,109.2070368,23.0358342,341.7306823730469,591.7306823730469,250.0,2.2300137044103843,30.312071737175494,8199.513574473876,331.3108274105172,355.1905993424834
"[1, 6, 7, 8, 9, 13, 22]","Q2-008,Q2-009,Q2-010,Q2-011,Q2-022,Q2-023,Q2-024",803.9626477115796,8000.946961477172,219.90785808296664,109.2735966,23.0152097,335.4212341308594,585.4212341308594,250.0,2.4250740241083504,24.216436746614058,8401.06930786848,374.054789628613,400.1223463913083
"[3, 10, 12, 17, 19, 21, 23]","Q2-012,Q2-013,Q2-017,Q2-019,Q2-020,Q2-030,Q2-031",1202.4283044869223,8988.86208053246,716.4629491526175,109.2070368,23.0258342,353.11492919921875,603.1149291992188,250.0,2.5451633862020984,20.463644181184428,9287.778679966701,275.9653553343048,298.91659943423963
"[12, 14, 15, 16, 17, 18]","Q2-012,Q2-013,Q2-014,Q2-021,Q2-026,Q2-028",4415.122514073359,6373.201701800115,3617.700433010273,109.2131884,23.0777811,258.8279724121094,558.8279724121094,300.0,0.9657812857786012,69.81933481941871,6980.612021897217,587.4220810630856,607.4103200971024
"[7, 8, 9, 12, 13, 17]","Q2-008,Q2-009,Q2-011,Q2-012,Q2-013,Q2-024",2996.903230692702,6260.292894909243,2508.8858676377345,109.2604104,23.0160347,298.23980712890625,598.2398071289062,300.0,1.164458809574232,63.610662200805244,6561.2312871186705,278.0173630549675,300.93839220942715
"[7, 8, 12, 13, 17, 18]","Q2-008,Q2-009,Q2-011,Q2-012,Q2-013,Q2-014",2996.903230692702,6373.201701800115,2559.891971034057,109.2493702,23.0235756,311.2042541503906,561.2042541503906,250.0,1.1693135781256476,63.45895068357351,6619.671649304626,227.01125965864514,246.46994750451103
"[7, 8, 10, 12, 17, 18]","Q2-008,Q2-009,Q2-012,Q2-013,Q2-014,Q2-017",2996.903230692702,6373.201701800115,2561.559151543876,109.2362407,23.0328526,207.9092559814453,507.9092559814453,300.0,1.1731188723639587,63.34003523862629,6612.272785699511,225.3440791488262,239.0710838993959
"[8, 9, 12, 13, 17, 18]","Q2-009,Q2-011,Q2-012,Q2-013,Q2-014,Q2-024",3023.126631185436,6373.201701800115,2551.7622841275743,109.2584893,23.0075857,368.3415832519531,668.3415832519531,300.0,1.1792026912903872,63.149915897175404,6658.78618079564,261.36434705786166,285.5844789955244
"[14, 15, 16, 17, 18, 20]","Q2-013,Q2-014,Q2-021,Q2-026,Q2-028,Q2-029",4503.3547463191535,7422.769452303852,3821.1411162929544,109.2453366,23.0631517,224.78103637695312,474.7810363769531,250.0,1.1872464714542124,62.89854776705587,7913.4071047502985,472.2136300261993,490.63765244644674
"[8, 10, 12, 14, 17, 18]","Q2-009,Q2-012,Q2-013,Q2-014,Q2-017,Q2-021",3023.126631185436,6373.201701800115,2529.9150647242423,109.2187255,23.0381964,270.1216735839844,570.1216735839844,300.0,1.2001157481659819,62.496382869813075,6672.448407726642,283.21156646119397,299.24670592652603
"[7, 8, 12, 14, 17, 18]","Q2-008,Q2-009,Q2-012,Q2-013,Q2-014,Q2-021",2996.903230692702,6373.201701800115,2511.6773557533265,109.215203,23.0358064,200.5194854736328,500.5194854736328,300.0,1.203499485958038,62.390641063811316,6663.906073036691,275.2258749393753,290.7043712365758
"[12, 14, 15, 16, 17, 20]","Q2-012,Q2-013,Q2-021,Q2-026,Q2-028,Q2-029",4415.122514073359,7422.769452303852,3743.8230837343963,109.2485519,23.0603271,265.1324462890625,565.1324462890625,300.0,1.206278469917264,62.3037978150855,7903.616648756096,461.29943033896257,480.84719645224385
"[8, 9, 12, 13, 14, 17]","Q2-009,Q2-011,Q2-012,Q2-013,Q2-021,Q2-024",3023.126631185436,6260.292894909243,2411.6977077592487,109.2746285,23.0273251,363.2660217285156,663.2660217285156,300.0,1.2344362511684572,61.423867150985714,6685.6503649866345,401.4289234261873,425.3574700773917
"[7, 8, 9, 12, 14, 17]","Q2-008,Q2-009,Q2-012,Q2-013,Q2-021,Q2-024",2996.903230692702,6260.292894909243,2377.992273197032,109.2641424,23.0452989,286.486328125,586.486328125,300.0,1.2522661578717003,60.86668256650937,6687.2046850261695,408.9109574956701,426.9117901169266
"[7, 8, 9, 12, 17, 18]","Q2-008,Q2-009,Q2-012,Q2-013,Q2-014,Q2-024",2996.903230692702,6373.201701800115,2432.2114704747505,109.2562407,23.0428526,262.8716125488281,562.8716125488281,300.0,1.2541751332204374,60.80702708686133,6743.482843935384,354.6917602179515,370.28114213526925
"[9, 12, 14, 15, 16, 17]","Q2-012,Q2-013,Q2-021,Q2-024,Q2-026,Q2-028",3056.355300486866,6260.292894909243,2390.6636100646747,109.2653366,23.0531517,272.38226318359375,522.3822631835938,250.0,1.265218843290901,60.46191114715934,6732.536850244357,455.6916904221913,472.2439553351145
"[12, 15, 16, 17, 18, 20]","Q2-012,Q2-013,Q2-014,Q2-026,Q2-028,Q2-029",4415.122514073359,7422.769452303852,3632.7979551808558,109.2281219,23.0773727,302.3335266113281,552.3335266113281,250.0,1.2764015401664386,60.11245186979879,8015.594599676986,572.3245588925028,592.8251473731342
"[8, 9, 12, 14, 17, 18]","Q2-009,Q2-012,Q2-013,Q2-014,Q2-021,Q2-024",3023.126631185436,6373.201701800115,2397.039268234693,109.2574879,23.0519305,246.43299865722656,546.4329986572266,300.0,1.2854759990557831,59.828875029506776,6804.774175733118,416.0873629507431,431.57247393300224
"[12, 15, 16, 17, 18, 21]","Q2-012,Q2-013,Q2-014,Q2-020,Q2-026,Q2-028",4415.122514073359,7844.322975131394,3799.253282488665,109.2028191,23.0394186,507.341552734375,657.341552734375,150.0,1.2858596457016072,59.81688607182478,8285.995669443952,405.8692315846937,441.6726943125583
"[16, 17, 18, 19, 21, 23]","Q2-013,Q2-014,Q2-020,Q2-028,Q2-030,Q2-031",5419.734787228,8988.86208053246,4819.926936976357,109.2033957,23.0383723,476.96923828125,776.96923828125,300.0,1.3205043414513118,58.734239329646506,9411.942367307542,389.8078502516426,423.08028677508014
"[14, 15, 16, 17, 18, 21]","Q2-013,Q2-014,Q2-020,Q2-021,Q2-026,Q2-028",4503.3547463191535,7844.322975131394,3781.6109938012933,109.2033957,23.0583723,445.2040710449219,695.2040710449219,250.0,1.3293879290265056,58.45662721792171,8388.520837858401,511.74375251786006,544.1978627270072
"[5, 7, 8, 12, 17, 18]","Q2-008,Q2-009,Q2-012,Q2-013,Q2-014,Q2-016",2421.467771120079,6373.201701800115,1997.228094449406,109.2374879,23.0319305,192.82676696777344,342.82676696777344,150.0,1.3436555736148619,58.01076332453556,6599.045757234623,214.2396766706729,225.84405543450754
"[11, 12, 14, 17, 18, 20]","Q2-012,Q2-013,Q2-014,Q2-021,Q2-027,Q2-029",3740.6617225335362,7422.769452303852,3097.17279349825,109.2361751,23.0589327,309.4656982421875,609.4656982421875,300.0,1.3947946947831507,56.41266578802655,7875.572189525987,433.488929035286,452.80273722213497
"[5, 10, 12, 14, 17, 18]","Q2-012,Q2-013,Q2-014,Q2-016,Q2-017,Q2-021",2421.467771120079,6373.201701800115,1868.5798183897077,109.2102907,23.0399272,361.7234802246094,611.7234802246094,250.0,1.415596062990816,55.762623031537004,6739.758277882537,342.887952730371,366.5565760824218
"[11, 14, 15, 16, 18, 20]","Q2-014,Q2-021,Q2-026,Q2-027,Q2-028,Q2-029",3740.6617225335362,7422.769452303852,3034.2536797988173,109.2231884,23.0677811,251.5516357421875,501.5516357421875,250.0,1.4361297159778976,55.12094637569069,7937.153600792151,496.4080427347188,514.3841484882995
"[4, 7, 8, 9, 13, 14]","Q2-008,Q2-009,Q2-011,Q2-018,Q2-021,Q2-024",1598.3852900958318,5420.472672437543,915.908888814568,109.2813839,23.0310882,419.8471374511719,569.8471374511719,150.0,1.4536128202453371,54.57459936733322,5922.692076038144,472.4764012812639,502.2194036005999
"[10, 12, 14, 17, 18, 21]","Q2-012,Q2-013,Q2-014,Q2-017,Q2-020,Q2-021",3691.9542689266414,7844.322975131394,3120.768780783189,109.209989,23.0411106,400.5534973144531,700.5534973144531,300.0,1.4858416088554587,53.567449723266925,8232.412921384384,361.1854881434524,388.08994625299016
"[12, 17, 18, 19, 21, 23]","Q2-012,Q2-013,Q2-014,Q2-020,Q2-030,Q2-031",4415.122514073359,8988.86208053246,3929.157158739054,109.2070368,23.0258342,353.11492919921875,653.1149291992188,300.0,1.5635068221617985,51.1404118074438,9287.778679966701,275.9653553343048,298.91659943423963
"[14, 17, 18, 19, 21, 23]","Q2-013,Q2-014,Q2-020,Q2-021,Q2-030,Q2-031",4503.3547463191535,8988.86208053246,3882.238029773778,109.2102907,23.0499272,371.9468078613281,621.9468078613281,250.0,1.6215601605369803,49.32624498321937,9424.499364399613,411.11671654537525,435.63728386715263
"[8, 10, 12, 17, 18, 21]","Q2-009,Q2-012,Q2-013,Q2-014,Q2-017,Q2-020",3023.126631185436,7844.322975131394,2565.2110760487244,109.2133709,23.0277561,306.1321716308594,606.1321716308594,300.0,1.6231517122118668,49.27650899337917,8112.890478306843,247.91555513671165,268.5675031754486
"[8, 11, 12, 14, 17, 20]","Q2-009,Q2-012,Q2-013,Q2-021,Q2-027,Q2-029",3023.126631185436,7422.769452303852,2342.1768591481564,109.2465448,23.0624343,254.78555297851562,404.7855529785156,150.0,1.6382082087573129,48.805993476333974,7912.758402299302,470.9497720372797,489.98894999545024
"[7, 8, 11, 14, 18, 20]","Q2-008,Q2-009,Q2-014,Q2-021,Q2-027,Q2-029",2996.903230692702,7422.769452303852,2311.0661695061276,109.2365448,23.0624343,328.5135803222656,378.5135803222656,50.0,1.6439173673329996,48.62758227084376,7919.507645183949,475.83706118657443,496.73819288009656
"[9, 11, 12, 14, 17, 20]","Q2-012,Q2-013,Q2-021,Q2-024,Q2-027,Q2-029",3056.355300486866,7422.769452303852,2323.9885695452167,109.2731357,23.054464,305.53826904296875,605.5382690429688,300.0,1.655562498060928,48.263671935595994,7970.462264585019,522.3667309416489,547.6928122811671
"[8, 11, 15, 16, 18, 20]","Q2-009,Q2-014,Q2-026,Q2-027,Q2-028,Q2-029",3023.126631185436,7422.769452303852,2307.077157804105,109.2261751,23.0689327,305.68914794921875,455.68914794921875,150.0,1.660667077457984,48.104153829438005,7947.818021347617,506.049473381331,525.0485690437658
"[4, 7, 8, 12, 14, 17]","Q2-008,Q2-009,Q2-012,Q2-013,Q2-018,Q2-021",1598.3852900958318,6260.292894909243,975.2246357523588,109.2559609,23.0522282,249.2997283935547,499.2997283935547,250.0,1.6844064066631281,47.362299791777254,6688.982755592234,413.160654343473,428.68986068299125
"[8, 12, 14, 17, 18, 21]","Q2-009,Q2-012,Q2-013,Q2-014,Q2-020,Q2-021",3023.126631185436,7844.322975131394,2464.614122786611,109.215203,23.0458064,281.1133117675781,581.1133117675781,300.0,1.6902039805013995,47.18112560933127,8210.21349561518,348.5125083988248,365.8905204837858
"[7, 8, 12, 13, 17, 22]","Q2-008,Q2-009,Q2-011,Q2-012,Q2-013,Q2-023",2996.903230692702,8000.946961477172,2467.529057764169,109.2660168,23.0094009,304.2348327636719,554.2348327636719,250.0,1.7197510786101615,46.25777879343246,8346.76872402566,319.3741729285329,345.8217625484873
"[4, 5, 7, 8, 14, 18]","Q2-008,Q2-009,Q2-014,Q2-016,Q2-018,Q2-021",1598.3852900958318,6373.201701800115,970.8203404837823,109.2287255,23.0581964,188.29193115234375,438.29193115234375,250.0,1.7210509828851417,46.21715678483933,6807.08338420025,417.5649496120495,433.88168240013545
"[8, 9, 12, 13, 17, 22]","Q2-009,Q2-011,Q2-012,Q2-013,Q2-023,Q2-024",3023.126631185436,8000.946961477172,2464.6843879126623,109.2695646,23.007845,345.9920959472656,645.9920959472656,300.0,1.728920584348573,45.9712317391071,8377.471478614692,348.4422432727738,376.5245171375199
"[4, 5, 14, 15, 16, 18]","Q2-014,Q2-016,Q2-018,Q2-021,Q2-026,Q2-028",1598.3852900958318,6373.201701800115,913.5377164232973,109.2102907,23.0599272,283.8806457519531,583.8806457519531,300.0,1.7520547061639125,45.248290432377736,6870.948624430983,474.84757367253457,497.7469226308679
"[2, 7, 8, 10, 12, 17]","Q2-008,Q2-009,Q2-012,Q2-013,Q2-015,Q2-017",922.5291497834601,6260.292894909243,500.4755249637378,109.215203,23.0258064,249.0012664794922,549.0012664794922,300.0,1.7628262343769971,44.911680175718836,6487.412906651166,212.0536248197222,227.1200117419227
"[9, 12, 13, 14, 17, 22]","Q2-011,Q2-012,Q2-013,Q2-021,Q2-023,Q2-024",3056.355300486866,8000.946961477172,2404.569204778463,109.2795646,23.027845,356.48876953125,656.48876953125,300.0,1.7796524979797783,44.38585943813194,8469.345741816924,441.78609570840297,468.39878033975066
"[10, 12, 17, 19, 21, 23]","Q2-012,Q2-013,Q2-017,Q2-020,Q2-030,Q2-031",3691.9542689266414,8988.86208053246,3205.9889135923368,109.2070368,23.0258342,353.11492919921875,603.1149291992188,250.0,1.78447489706774,44.235159466633135,9287.778679966701,275.9653553343048,298.91659943423963
"[7, 8, 9, 13, 14, 22]","Q2-008,Q2-009,Q2-011,Q2-021,Q2-023,Q2-024",2996.903230692702,8000.946961477172,2353.356666741022,109.2813839,23.0210882,378.3836364746094,628.3836364746094,250.0,1.7935335477932193,43.9520766314619,8459.953756955545,433.54656395168007,459.0067954783728
"[1, 7, 8, 12, 13, 17]","Q2-008,Q2-009,Q2-010,Q2-011,Q2-012,Q2-013",803.9626477115796,6260.292894909243,326.4294686342674,109.2595646,23.007845,363.9188232421875,513.9188232421875,150.0,1.827035042958947,42.9051549075329,6551.677642590071,267.53317907731224,291.3847476808279
"[5, 10, 12, 17, 18, 21]","Q2-012,Q2-013,Q2-014,Q2-016,Q2-017,Q2-020",2421.467771120079,7844.322975131394,1880.1569437095616,109.2070368,23.0358342,341.7306823730469,591.7306823730469,250.0,1.8575294229391424,41.95220553315181,8199.513574473876,331.3108274105172,355.1905993424834
"[2, 5, 10, 12, 17, 18]","Q2-012,Q2-013,Q2-014,Q2-015,Q2-016,Q2-017",922.5291497834601,6373.201701800115,369.64119705308906,109.2102907,23.0399272,361.7234802246094,511.7234802246094,150.0,1.8736050861770048,41.44984105696861,6739.758277882537,342.887952730371,366.5565760824218
"[6, 7, 8, 9, 13, 22]","Q2-008,Q2-009,Q2-011,Q2-022,Q2-023,Q2-024",2506.7850168453324,8000.946961477172,1922.7302272167194,109.2735966,23.0152097,335.4212341308594,585.4212341308594,250.0,1.9047671890952593,40.47602534077315,8401.06930786848,374.054789628613,400.1223463913083
"[5, 12, 14, 17, 18, 21]","Q2-012,Q2-013,Q2-014,Q2-016,Q2-020,Q2-021",2421.467771120079,7844.322975131394,1787.8581225571666,109.205203,23.0458064,454.0745849609375,604.0745849609375,150.0,1.9094828343841004,40.32866142549687,8300.068196509248,423.6096485629124,455.7452213778538
"[5, 11, 15, 16, 18, 20]","Q2-014,Q2-016,Q2-026,Q2-027,Q2-028,Q2-029",2421.467771120079,7422.769452303852,1526.8563664744347,109.2031884,23.0877811,319.86993408203125,619.8699340820312,300.0,1.955637177104658,38.88633821547944,8129.853183609652,684.6114046456443,707.0837313058005
"[5, 10, 18, 19, 21, 23]","Q2-014,Q2-016,Q2-017,Q2-020,Q2-030,Q2-031",2421.467771120079,8988.86208053246,1841.4854929709447,109.1970368,23.0258342,413.2655029296875,713.2655029296875,300.0,2.222243182293513,30.554900553327723,9394.155026101029,369.9822781491342,405.2929455685678
"[3, 5, 12, 17, 18, 21]","Q2-012,Q2-013,Q2-014,Q2-016,Q2-019,Q2-020",1202.4283044869223,7844.322975131394,581.311587941547,109.2102907,23.0499272,371.9468078613281,521.9468078613281,150.0,2.2804562911131696,28.73574090271346,8279.960258998546,411.11671654537525,435.63728386715263
"[2, 3, 10, 12, 17, 21]","Q2-012,Q2-013,Q2-015,Q2-017,Q2-019,Q2-020",922.5291497834601,7844.322975131394,436.5637944491553,109.2070368,23.0258342,353.11492919921875,503.11492919921875,150.0,2.2809678457111637,28.719754821526134,8143.239574565633,275.9653553343048,298.91659943423963
"[1, 6, 7, 8, 13, 22]","Q2-008,Q2-009,Q2-010,Q2-011,Q2-022,Q2-023",803.9626477115796,8000.946961477172,274.5884747830467,109.2660168,23.0094009,304.2348327636719,454.2348327636719,150.0,2.389816256743282,25.31824197677245,8346.76872402566,319.3741729285329,345.8217625484873
"[12, 14, 15, 16, 17]","Q2-012,Q2-013,Q2-021,Q2-026,Q2-028",4415.122514073359,6260.292894909243,3749.4308236511674,109.2653366,23.0531517,272.38226318359375,522.3822631835938,250.0,0.8500399724728057,73.43625086022483,6732.536850244357,455.6916904221913,472.2439553351145
"[14, 15, 16, 17, 18]","Q2-013,Q2-014,Q2-021,Q2-026,Q2-028",4503.3547463191535,6373.201701800115,3705.932665256068,109.2131884,23.0777811,258.8279724121094,558.8279724121094,300.0,0.9388214370368305,70.66183009259905,6980.612021897217,587.4220810630856,607.4103200971024
"[10, 12, 14, 17, 18]","Q2-012,Q2-013,Q2-014,Q2-017,Q2-021",3691.9542689266414,6373.201701800115,3198.7427024654476,109.2187255,23.0381964,270.1216735839844,570.1216735839844,300.0,0.9957517477450579,68.88275788296694,6672.448407726642,283.21156646119397,299.24670592652603
"[7, 8, 9, 13, 14]","Q2-008,Q2-009,Q2-011,Q2-021,Q2-024",2996.903230692702,5420.472672437543,2314.426829411438,109.2813839,23.0310882,419.8471374511719,569.8471374511719,150.0,1.026287893951849,67.92850331400473,5922.692076038144,472.4764012812639,502.2194036005999
"[15, 16, 17, 18, 20]","Q2-013,Q2-014,Q2-026,Q2-028,Q2-029",4933.85606506257,7422.769452303852,4251.642435036371,109.2453366,23.0631517,224.78103637695312,474.7810363769531,250.0,1.0557044018381683,67.00923744255725,7913.4071047502985,472.2136300261993,490.63765244644674
"[15, 16, 17, 18, 21]","Q2-013,Q2-014,Q2-020,Q2-026,Q2-028",4933.85606506257,7844.322975131394,4317.986833477877,109.2028191,23.0394186,507.341552734375,657.341552734375,150.0,1.1273577273437925,64.77007102050649,8285.995669443952,405.8692315846937,441.6726943125583
"[7, 8, 10, 12, 17]","Q2-008,Q2-009,Q2-012,Q2-013,Q2-017",2996.903230692702,6260.292894909243,2574.8496058729797,109.215203,23.0258064,249.0012664794922,549.0012664794922,300.0,1.1289897096547288,64.71907157328974,6487.412906651166,212.0536248197222,227.1200117419227
"[17, 18, 19, 21, 23]","Q2-013,Q2-014,Q2-020,Q2-030,Q2-031",5815.918153727534,8988.86208053246,5329.952798393229,109.2070368,23.0258342,353.11492919921875,653.1149291992188,300.0,1.135485932267467,64.51606461664166,9287.778679966701,275.9653553343048,298.91659943423963
"[8, 9, 12, 13, 17]","Q2-009,Q2-011,Q2-012,Q2-013,Q2-024",3023.126631185436,6260.292894909243,2535.1092681304685,109.2604104,23.0160347,298.23980712890625,598.2398071289062,300.0,1.1564461038681189,63.86105925412129,6561.2312871186705,278.0173630549675,300.93839220942715
"[7, 8, 12, 13, 17]","Q2-008,Q2-009,Q2-011,Q2-012,Q2-013",2996.903230692702,6260.292894909243,2519.37005161539,109.2595646,23.007845,363.9188232421875,513.9188232421875,150.0,1.1569698648258264,63.84469172419293,6551.677642590071,267.53317907731224,291.3847476808279
"[8, 12, 13, 17, 18]","Q2-009,Q2-011,Q2-012,Q2-013,Q2-014",3023.126631185436,6373.201701800115,2586.115371526791,109.2493702,23.0235756,311.2042541503906,561.2042541503906,250.0,1.1613008724195344,63.709347736889555,6619.671649304626,227.01125965864514,246.46994750451103
"[8, 10, 12, 17, 18]","Q2-009,Q2-012,Q2-013,Q2-014,Q2-017",3023.126631185436,6373.201701800115,2587.78255203661,109.2362407,23.0328526,207.9092559814453,507.9092559814453,300.0,1.1651061666578455,63.59043229194232,6612.272785699511,225.3440791488262,239.0710838993959
"[7, 8, 12, 17, 18]","Q2-008,Q2-009,Q2-012,Q2-013,Q2-014",2996.903230692702,6373.201701800115,2572.663554022029,109.2374879,23.0319305,192.82676696777344,342.82676696777344,150.0,1.1678280720787826,63.50537274753805,6599.045757234623,214.2396766706729,225.84405543450754
"[9, 12, 13, 17, 18]","Q2-011,Q2-012,Q2-013,Q2-014,Q2-024",3056.355300486866,6373.201701800115,2584.990953429004,109.2584893,23.0075857,368.3415832519531,668.3415832519531,300.0,1.169049486781617,63.46720353807447,6658.78618079564,261.36434705786166,285.5844789955244
"[14, 15, 16, 17, 20]","Q2-013,Q2-021,Q2-026,Q2-028,Q2-029",4503.3547463191535,7422.769452303852,3832.055315980191,109.2485519,23.0603271,265.1324462890625,565.1324462890625,300.0,1.1793186211754931,63.14629308826585,7903.616648756096,461.29943033896257,480.84719645224385
"[12, 14, 17, 18, 20]","Q2-012,Q2-013,Q2-014,Q2-021,Q2-029",4415.122514073359,7422.769452303852,3771.633585038073,109.2361751,23.0589327,309.4656982421875,609.4656982421875,300.0,1.1887094529237605,62.85282959613249,7875.572189525987,433.488929035286,452.80273722213497
"[8, 12, 14, 17, 18]","Q2-009,Q2-012,Q2-013,Q2-014,Q2-021",3023.126631185436,6373.201701800115,2537.9007562460606,109.215203,23.0358064,200.5194854736328,500.5194854736328,300.0,1.1954867802519247,62.64103811712736,6663.906073036691,275.2258749393753,290.7043712365758
"[14, 15, 16, 18, 20]","Q2-014,Q2-021,Q2-026,Q2-028,Q2-029",4503.3547463191535,7422.769452303852,3796.9467035844345,109.2231884,23.0677811,251.5516357421875,501.5516357421875,250.0,1.2030846253767367,62.40360545697698,7937.153600792151,496.4080427347188,514.3841484882995
"[7, 8, 9, 12, 17]","Q2-008,Q2-009,Q2-012,Q2-013,Q2-024",2996.903230692702,6260.292894909243,2437.110224632307,109.2559609,23.0422282,246.92222595214844,546.9222259521484,300.0,1.2165454604031207,61.98295436240249,6625.675282886956,349.79300606039476,365.3823879777125
"[9, 12, 13, 14, 17]","Q2-011,Q2-012,Q2-013,Q2-021,Q2-024",3056.355300486866,6260.292894909243,2444.9263770606785,109.2746285,23.0273251,363.2660217285156,663.2660217285156,300.0,1.2242830466596872,61.74115479188478,6685.6503649866345,401.4289234261873,425.3574700773917
