运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号,直连路径损耗（dB）,直连门限（dB）
P00143,S001-handoff,676.3591246028516,686.1626174549699,直连,,119.77894086539243,122.0
P00147,S001-handoff,678.3022691647031,688.3022691647031,直连,,119.77894086539243,122.0
P00040,leg1-cruise,679.5782301237782,684.5342552887125,直连,,104.17169675282341,122.0
P00020,leg1-cruise,680.5908749101238,685.5142341142084,直连,,104.19049591760614,122.0
P00035,leg1-cruise,680.8061242761614,685.6686819369374,直连,,102.2158735002532,122.0
P00037,leg1-cruise,683.3102013992687,693.3038553217671,直连,,106.51886818428132,122.0
P00040,leg1-cruise,684.5342552887125,689.490280453647,直连,,104.56277020161924,122.0
P00053,leg1-cruise,684.916047397494,694.7340514353208,直连,,119.63200612783317,122.0
P00020,leg1-cruise,685.5142341142084,690.4375933182929,直连,,104.57508421442664,122.0
P00107,leg1-cruise,685.6145243307192,695.4545567244542,直连,,106.89868249730935,122.0
P00035,leg1-cruise,685.6686819369374,690.5312395977135,直连,,102.69417775738575,122.0
P00143,S001-handoff,686.1626174549699,695.9661103070881,直连,,119.77894086539243,122.0
P00147,S001-handoff,688.3022691647031,698.3022691647031,直连,,119.77894086539243,122.0
P00040,leg1-cruise,689.490280453647,694.4463056185814,直连,,104.93714194070088,122.0
P00020,leg1-cruise,690.4375933182929,695.3609525223774,直连,,104.94376304445798,122.0
P00035,leg1-cruise,690.5312395977135,695.3937972584896,直连,,103.14771693998803,122.0
P00037,leg1-cruise,693.3038553217671,703.2975092442654,直连,,106.99885527888611,122.0
P00040,leg1-cruise,694.4463056185814,699.4023307835157,直连,,105.29616876389862,122.0
P00053,leg1-cruise,694.7340514353208,699.6430534542342,直连,,119.88250326423565,122.0
P00020,leg1-cruise,695.3609525223774,700.284311726462,直连,,105.29776572182014,122.0
P00035,leg1-cruise,695.3937972584896,700.2563549192656,直连,,103.57891123289369,122.0
P00107,leg1-cruise,695.4545567244542,705.2945891181892,直连,,107.35024732728095,122.0
P00143,S001-handoff,695.9661103070881,705.7696031592063,直连,,119.77894086539243,122.0
P00147,S001-handoff,698.3022691647031,708.3022691647031,直连,,119.77894086539243,122.0
P00040,leg1-cruise,699.4023307835157,704.35835594845,直连,,105.64104985634964,122.0
P00053,leg1-cruise,699.6430534542342,704.5520554731477,直连,,120.04559514492662,122.0
P00035,leg1-cruise,700.2563549192656,705.1189125800416,直连,,103.98984494957003,122.0
P00020,leg1-cruise,700.284311726462,705.2076709305464,直连,,105.63819100062801,122.0
P00037,leg1-cruise,703.2975092442654,713.2911631667637,直连,,107.4538270461698,122.0
P00040,leg1-cruise,704.35835594845,709.3143811133845,直连,,105.97285011088044,122.0
P00053,leg1-descent,704.5520554731477,711.3917673872102,直连,,120.12444801078281,122.0
P00035,leg1-cruise,705.1189125800416,709.9814702408178,直连,,114.3823255321554,122.0
P00020,leg1-cruise,705.2076709305464,710.1310301346309,直连,,105.96602143614986,122.0
P00107,leg1-cruise,705.2945891181892,715.1346215119241,直连,,107.77974431334889,122.0
P00143,S001-handoff,705.7696031592063,715.5730960113247,直连,,119.77894086539243,122.0
P00147,S001-handoff,708.3022691647031,718.3022691647031,直连,,119.77894086539243,122.0
P00040,leg1-cruise,709.3143811133845,714.2704062783189,直连,,106.29251931909178,122.0
P00035,leg1-cruise,709.9814702408178,714.8440279015938,直连,,114.75793022341097,122.0
P00020,leg1-cruise,710.1310301346309,715.0543893387155,直连,,106.28213881553424,122.0
P00053,leg1-descent,711.3917673872102,718.2314793012727,直连,,120.12150523207133,122.0
P00037,leg1-cruise,713.2911631667637,723.2848170892621,直连,,117.8862508163759,122.0
P00040,leg1-cruise,714.2704062783189,719.2264314432532,直连,,106.60090807630439,122.0
P00035,leg1-cruise,714.8440279015938,719.7065855623698,直连,,115.11804335831835,122.0
