sortie,time_s,direct_available,direct_margin_db,access_margin_db,backhaul_margin_db
P00024,1151.8558906011892,False,-2.725768908408938,0.9419251406410893,2.317549074798606
P00024,1166.8558906011892,False,-2.725768908408938,0.9419251406410893,2.317549074798606
P00024,1181.8558906011892,False,-2.725768908408938,0.9419251406410893,2.317549074798606
P00024,1196.8558906011892,False,-2.725768908408938,0.9419251406410893,2.317549074798606
P00024,1211.8558906011892,False,-2.725768908408938,0.9419251406410893,2.317549074798606
P00024,1226.8558906011892,False,-2.725768908408938,0.9419251406410893,2.317549074798606
P00024,1241.8558906011892,False,-2.725768908408938,0.9419251406410893,2.317549074798606
P00024,1241.8558906011892,False,-2.725768908408938,0.9419251406410893,2.317549074798606
P00024,1255.2418565842622,False,-2.7284255946918563,10.969619843796252,2.317549074798606
P00024,1268.627822567335,False,-2.7315577978897068,10.993012021147152,2.317549074798606
P00024,1282.013788550408,False,-2.7351644886917086,11.012030936345212,2.317549074798606
P00024,1295.399754533481,False,-2.7392444840045584,11.026618417986157,2.317549074798606
P00024,1308.7857205165537,False,-2.7437964482402606,11.036729444094306,2.317549074798606
P00024,1322.1716864996267,False,-2.7488188947653214,11.042332600989596,2.317549074798606
P00024,1322.1716864996267,False,-2.7488188947653214,11.042332600989596,2.317549074798606
P00024,1336.6007987512785,False,-2.3967123641725436,11.539445753041349,2.317549074798606
P00024,1351.0299110029302,False,-2.0298408932109737,11.936204922114825,2.317549074798606
P00024,1365.459023254582,False,-1.6469227887861564,12.19775626077383,2.317549074798606
P00024,1379.8881355062338,False,-1.2465035605591908,12.29681733807351,2.317549074798606
P00024,1394.3172477578853,False,-0.8269237605882154,12.222056406784901,2.317549074798606
P00024,1408.746360009537,False,-0.38627908164892233,11.982079279159692,2.317549074798606
P00024,1423.1754722611888,True,0.07762959531696367,11.602374816176535,2.317549074798606
P00024,1437.6045845128406,True,0.5673593413953313,11.117269977382847,2.317549074798606
P00024,1452.0336967644923,True,1.0859058174085163,10.561557673102897,2.317549074798606
P00024,1466.462809016144,True,1.636807401698917,9.965070579429039,2.317549074798606
P00024,1480.8919212677959,True,12.224281240173383,9.350667284529521,2.317549074798606
P00024,1495.3210335194476,True,12.853403219825537,8.734490962202088,2.317549074798606
P00024,1509.7501457710991,True,13.530349115891667,8.127216381401595,2.317549074798606
P00024,1524.179258022751,True,14.262721863005353,7.535466188898809,2.317549074798606
P00024,1538.6083702744027,True,15.060000979285888,6.963032289034672,2.317549074798606
P00024,1553.0374825260544,True,15.934165164942229,6.411807554058512,2.317549074798606
P00024,1567.4665947777062,True,16.90055577288632,5.88245092918045,2.317549074798606
P00024,1581.895707029358,True,17.979053075768704,5.374843952998759,2.317549074798606
P00024,1596.3248192810097,True,19.19556849357336,4.888396392374702,2.317549074798606
P00024,1610.7539315326612,True,20.58347345112975,4.422247292752914,2.317549074798606
P00024,1625.1830437843132,True,22.182927403491007,3.975395295855435,2.317549074798606
P00024,1639.6121560359647,True,24.029217686842756,3.546781816688025,2.317549074798606
P00024,1654.0412682876165,True,26.094204487461525,3.1353430955302315,2.317549074798606
P00024,1668.4703805392683,True,28.06832772230746,2.7400418402498303,2.317549074798606
P00024,1682.89949279092,True,28.993277511644692,2.3598855713170366,2.317549074798606
P00024,1682.89949279092,True,28.993277511644692,2.3598855713170366,2.317549074798606
P00024,1697.1840277969297,True,29.721167451284288,2.3592405101661456,2.317549074798606
P00024,1711.4685628029392,True,30.515681329336857,2.3581106089189063,2.317549074798606
P00024,1725.753097808949,True,31.390255491277856,2.3564962459046512,2.317549074798606
P00024,1740.0376328149584,True,32.362851484845976,2.3543979612686883,2.317549074798606
P00024,1754.3221678209682,True,33.45824810143648,2.3518164563704715,2.317549074798606
P00024,1768.6067028269777,True,34.71199784618318,2.348752593003425,2.317549074798606
P00024,1782.8912378329874,True,36.17774866171365,2.345207392438226,2.317549074798606
P00024,1797.1757728389969,True,37.94208387890673,2.341182034291748,2.317549074798606
P00024,1811.4603078450066,True,40.15860072135651,2.336677855224167,2.317549074798606
P00024,1825.744842851016,True,43.14202088828654,2.331696347467485,2.317549074798606
P00024,1840.0293778570258,True,47.72268186409978,2.3262391571887093,2.317549074798606
P00024,1854.3139128630355,True,58.02151199880869,-7.679691917308617,2.317549074798606
P00024,1868.598447869045,True,45.92517525248826,-7.686094927540381,2.317549074798606
P00026,3851.399293094186,True,45.92517525248826,-10.15528941580672,9.848345329793744
P00026,3866.2026016065556,True,54.19444607383696,-0.147330102007885,9.848345329793744
P00026,3881.0059101189254,True,45.19150059626702,-0.13977810415741487,9.848345329793744
P00026,3895.809218631295,True,40.86656215567207,-0.13263557545975857,9.848345329793744
P00026,3910.612527143665,True,37.9924630533927,-0.12590456044941334,9.848345329793744
P00026,3925.4158356560347,True,35.83661407556568,-0.11958699307743359,9.848345329793744
P00026,3940.219144168405,True,34.11086202847292,-0.11368469489059407,9.848345329793744
P00026,3955.0224526807747,True,32.67181211254423,-0.10819937330686002,9.848345329793744
P00026,3969.8257611931444,True,31.437637641774785,-0.10313261999030487,9.848345329793744
P00026,3984.629069705514,True,30.3572073135347,-0.0984859093288577,9.848345329793744
P00026,3999.432378217884,True,29.396424967151802,-0.09426059701789313,9.848345329793744
P00026,3999.432378217884,True,29.396424967151802,-0.09426059701789313,9.848345329793744
P00026,4014.2943879673608,True,28.33673264406663,0.21072967029724055,9.848345329793744
P00026,4029.156397716837,True,26.163103095495543,0.5263532686326187,9.848345329793744
P00026,4044.018407466314,True,23.971766607003985,0.8533392943024296,9.848345329793744
P00026,4058.8804172157907,True,22.05522208450094,1.1924890949951674,9.848345329793744
P00026,4073.742426965267,True,20.41544169663031,1.5446850509380141,9.848345329793744
P00026,4088.6044367147438,True,19.00295708848985,1.91090042129035,9.848345329793744
P00026,4103.46644646422,True,17.770577826091028,2.2922102894957703,9.848345329793744
P00026,4118.328456213697,True,16.681331036943817,2.6898035628892387,9.848345329793744
P00026,4133.190465963174,True,15.7073562702506,3.104995837196313,9.848345329793744
P00026,4148.05247571265,True,14.827659099328926,3.539242679813711,9.848345329793744
P00026,4162.914485462127,True,14.026229166632007,3.994152439160146,9.848345329793744
P00026,4177.776495211603,True,13.29066846937954,4.471496919698879,9.848345329793744
P00026,4192.63850496108,True,12.611224758170664,4.973216948771494,9.848345329793744
P00026,4207.500514710557,True,11.980111908389873,5.501417617352843,9.848345329793744
P00026,4222.3625244600335,True,1.3910276066325338,6.058344140462808,9.848345329793744
P00026,4237.22453420951,True,0.8388063914102588,6.646322717287703,9.848345329793744
P00026,4252.086543958987,True,0.31916632411876833,7.267639542742032,9.848345329793744
P00026,4266.948553708464,False,-0.1714787466245582,7.9243120217089285,9.848345329793744
P00026,4281.81056345794,False,-0.6361603123326915,8.617674236217468,9.848345329793744
P00026,4296.6725732074165,False,-1.0774627324040438,9.347646950616934,9.848345329793744
P00026,4311.534582956893,False,-1.4976061971510148,10.111485043548413,9.848345329793744
P00026,4326.39659270637,False,-1.8985114889841554,10.901700307801079,9.848345329793744
P00026,4341.258602455847,False,-2.281851084650029,11.7028089606017,9.848345329793744
P00026,4356.120612205323,False,-2.6490898853072906,12.486774671365637,9.848345329793744
P00026,4370.9826219547995,False,-3.001517982419969,13.208050469867601,9.848345329793744
P00026,4385.844631704276,False,-3.3402772447913947,13.80168879302255,9.848345329793744
P00026,4400.706641453753,False,-3.666383065323288,14.191355295955915,9.848345329793744
P00026,4400.706641453753,False,-3.666383065323288,14.191355295955915,9.848345329793744
P00026,4413.679875503232,False,-3.6632260267570302,14.110419623111312,9.848345329793744
P00026,4426.653109552712,False,-3.6603179924801736,14.025089614018682,9.848345329793744
P00026,4439.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4439.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4454.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4469.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4484.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4499.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4514.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4529.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4544.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4559.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4574.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4589.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4604.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4619.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4634.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4649.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4664.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4679.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4679.626343602191,False,-3.657659464485718,13.935648637477598,9.848345329793744
P00026,4690.437371976757,False,-3.6603179924801736,14.025089614018682,9.848345329793744
P00026,4701.248400351323,False,-3.6632260267570302,14.110419623111312,9.848345329793744
P00026,4712.059428725889,False,-3.666383065323288,14.191355295955915,9.848345329793744
P00026,4712.059428725889,False,-3.666383065323288,14.191355295955915,9.848345329793744
P00026,4726.921438475366,False,-3.3402772447913947,13.80168879302255,9.848345329793744
P00026,4741.783448224843,False,-3.001517982419969,13.208050469867601,9.848345329793744
P00026,4756.6454579743195,False,-2.6490898853072906,12.486774671365637,9.848345329793744
P00026,4771.507467723795,False,-2.281851084650029,11.7028089606017,9.848345329793744
P00026,4786.369477473272,False,-1.8985114889841554,10.901700307801079,9.848345329793744
P00026,4801.231487222749,False,-1.4976061971510148,10.111485043548413,9.848345329793744
P00026,4816.093496972226,False,-1.0774627324040438,9.347646950616934,9.848345329793744
P00026,4830.9555067217025,False,-0.6361603123326915,8.617674236217468,9.848345329793744
P00026,4845.817516471179,False,-0.1714787466245582,7.9243120217089285,9.848345329793744
P00026,4860.679526220656,True,0.31916632411876833,7.267639542742032,9.848345329793744
P00026,4875.541535970132,True,0.8388063914102588,6.646322717287703,9.848345329793744
P00026,4890.403545719609,True,1.3910276066325338,6.058344140462808,9.848345329793744
P00026,4905.2655554690855,True,11.980111908389873,5.501417617352843,9.848345329793744
P00026,4920.127565218562,True,12.611224758170664,4.973216948771494,9.848345329793744
P00026,4934.989574968039,True,13.29066846937954,4.471496919698879,9.848345329793744
P00026,4949.851584717516,True,14.026229166632007,3.994152439160146,9.848345329793744
P00026,4964.713594466992,True,14.827659099328926,3.539242679813711,9.848345329793744
P00026,4979.5756042164685,True,15.7073562702506,3.104995837196313,9.848345329793744
P00026,4994.437613965945,True,16.681331036943817,2.6898035628892387,9.848345329793744
P00026,5009.299623715422,True,17.770577826091028,2.2922102894957703,9.848345329793744
P00026,5024.161633464899,True,19.00295708848985,1.91090042129035,9.848345329793744
P00026,5039.023643214376,True,20.41544169663031,1.5446850509380141,9.848345329793744
P00026,5053.885652963852,True,22.05522208450094,1.1924890949951674,9.848345329793744
P00026,5068.747662713328,True,23.971766607003985,0.8533392943024296,9.848345329793744
P00026,5083.609672462805,True,26.163103095495543,0.5263532686326187,9.848345329793744
P00026,5098.471682212282,True,28.33673264406663,0.21072967029724055,9.848345329793744
P00026,5113.333691961759,True,29.396424967151802,-0.09426059701789313,9.848345329793744
P00026,5113.333691961759,True,29.396424967151802,-0.09426059701789313,9.848345329793744
P00026,5128.137000474128,True,30.189514043986463,-0.09775239197259111,9.848345329793744
P00026,5142.940308986498,True,31.06236185174781,-0.10153697562719799,9.848345329793744
P00026,5157.743617498868,True,32.03282287483397,-0.10561358070016524,9.848345329793744
P00026,5172.546926011238,True,33.12551135569488,-0.10998138245130917,9.848345329793744
P00026,5187.3502345236075,True,34.37571320066607,-0.11463949923302152,9.848345329793744
P00026,5202.153543035977,True,35.83661407556565,-0.11958699307743359,9.848345329793744
P00026,5216.956851548347,True,37.59391948054474,-0.12482287031870953,9.848345329793744
P00026,5231.760160060717,True,39.79933095562555,-0.13034608224958788,9.848345329793744
P00026,5246.5634685730865,True,42.76257917737007,-0.13615552581126167,9.848345329793744
P00026,5261.366777085456,True,47.295239508896316,-0.14225004431563093,9.848345329793744
P00026,5276.170085597826,True,57.332571681650805,-0.14862842819910327,9.848345329793744
P00026,5290.973394110196,True,45.92517525248826,-10.15528941580672,9.848345329793744
P00028,2743.118563302327,True,45.92517525248826,-10.15528941580672,9.848345329793744
P00028,2756.741303984293,True,55.55606618306727,-0.14794994210504342,9.848345329793744
P00028,2770.3640446662594,True,46.13494294006847,-0.14095525962886768,9.848345329793744
P00028,2783.9867853482256,True,41.722432934311726,-0.1343070564762172,9.848345329793744
P00028,2797.609526030192,True,38.81037834641559,-0.1280069430333981,9.848345329793744
P00028,2811.232266712158,True,36.63333119010582,-0.1220564507001427,9.848345329793744
P00028,2824.855007394124,True,34.89404750685925,-0.11645703067057411,9.848345329793744
P00028,2824.855007394124,True,34.89404750685925,-0.11645703067057411,9.848345329793744
P00028,2839.4666707903907,True,32.000044040310826,0.1724013864894971,9.848345329793744
P00028,2854.0783341866572,True,28.091949195270857,0.470007184965624,9.848345329793744
P00028,2868.6899975829238,True,25.105682562644034,0.7768060553387102,9.848345329793744
P00028,2883.3016609791903,True,22.811130177437676,1.0932635919229199,9.848345329793744
P00028,2897.913324375457,True,20.97080980444082,1.4198626776481262,9.848345329793744
P00028,2912.5249877717233,True,19.441294993757026,1.7570991281713475,9.848345329793744
P00028,2927.13665116799,True,18.135315967007628,2.1054748867941555,9.848345329793744
P00028,2941.7483145642564,True,16.99700296980211,2.465487791550885,9.848345329793744
P00028,2956.359977960523,True,15.98877352991704,2.837616564935658,9.848345329793744
P00028,2970.9716413567894,True,15.084257123224603,3.2222991703648347,9.848345329793744
P00028,2985.583304753056,True,14.264288560776194,3.6199019943732793,9.848345329793744
P00028,3000.1949681493224,True,13.51452500620455,4.030676400890584,9.848345329793744
P00028,3014.806631545589,True,12.823964724148126,4.454698017067329,9.848345329793744
P00028,3029.4182949418555,True,12.183990213562879,4.891782627999419,9.848345329793744
P00028,3044.029958338122,True,11.58772911580067,5.3413708348059,9.848345329793744
P00028,3058.6416217343885,True,11.02961481212428,5.802371898500468,9.848345329793744
P00028,3073.253285130655,True,10.505076572426248,6.272956052013427,9.848345329793744
P00028,3087.8649485269216,True,10.01031614588895,6.750285312378551,9.848345329793744
P00028,3102.476611923188,True,9.542143479801297,7.230177946043881,9.848345329793744
P00028,3117.0882753194546,False,-0.9021462137553158,7.70671543427099,9.848345329793744
P00028,3131.699938715721,False,-1.3248659008513073,8.171829056776474,9.848345329793744
P00028,3146.311602111988,False,-1.7280087593597955,8.614952137545345,9.848345329793744
P00028,3160.9232655082546,False,-2.1133044193974797,9.022893673540878,9.848345329793744
P00028,3175.534928904521,False,-2.4822633833252326,9.380160842004813,9.848345329793744
P00028,3190.1465923007877,False,-2.836212481167891,9.669978533848166,9.848345329793744
P00028,3204.758255697054,False,-3.176323444822401,9.876137545095744,9.848345329793744
P00028,3219.3699190933207,False,-3.503636141454521,9.985487249906086,9.848345329793744
P00028,3233.9815824895873,False,-3.8190776192093665,9.99045225183697,9.848345329793744
P00028,3248.593245885854,False,-4.1234778383826125,9.890678441971602,9.848345329793744
P00028,3263.2049092821203,False,-4.4175827561506225,9.693113409865433,9.848345329793744
P00028,3277.816572678387,False,-4.70206528115051,9.410485308607193,9.848345329793744
P00028,3292.4282360746533,False,-4.977534500516455,9.058828750944059,9.848345329793744
P00028,3307.03989947092,False,-5.244543495978633,8.65495694217185,9.848345329793744
P00028,3321.6515628671864,False,-5.503596000019812,8.21453878118848,9.848345329793744
P00028,3336.263226263453,False,-5.755152092534871,7.751003856371625,9.848345329793744
P00028,3350.8748896597194,False,-5.999633099181665,7.2751646244909125,9.848345329793744
P00028,3365.486553055986,False,-6.237425821915423,6.795311286938869,9.848345329793744
P00028,3365.486553055986,False,-6.237425821915423,6.795311286938869,9.848345329793744
P00028,3379.0877973593715,False,-6.236491370928462,6.772599475083254,9.848345329793744
P00028,3392.6890416627566,False,-6.235709373749728,6.748797409173804,9.848345329793744
P00028,3406.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3406.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3421.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3436.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3451.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3466.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3481.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3496.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3511.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3526.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3541.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3556.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3571.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3586.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3601.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3616.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3631.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3646.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3646.290285966142,False,-6.235079912778616,6.723923575207564,9.848345329793744
P00028,3657.6246562189635,False,-6.235709373749728,6.748797409173804,9.848345329793744
P00028,3668.9590264717845,False,-6.236491370928462,6.772599475083254,9.848345329793744
P00028,3680.293396724606,False,-6.237425821915423,6.795311286938869,9.848345329793744
P00028,3680.293396724606,False,-6.237425821915423,6.795311286938869,9.848345329793744
P00028,3694.9050601208723,False,-5.999633099181665,7.2751646244909125,9.848345329793744
P00028,3709.516723517139,False,-5.755152092534871,7.751003856371625,9.848345329793744
P00028,3724.1283869134054,False,-5.503596000019812,8.21453878118848,9.848345329793744
P00028,3738.740050309672,False,-5.244543495978633,8.65495694217185,9.848345329793744
P00028,3753.3517137059384,False,-4.977534500516455,9.058828750944059,9.848345329793744
P00028,3767.963377102205,False,-4.70206528115051,9.410485308607193,9.848345329793744
P00028,3782.5750404984715,False,-4.4175827561506225,9.693113409865433,9.848345329793744
P00028,3797.186703894738,False,-4.1234778383826125,9.890678441971602,9.848345329793744
P00028,3811.7983672910045,False,-3.8190776192093665,9.99045225183697,9.848345329793744
P00028,3826.410030687271,False,-3.503636141454521,9.985487249906086,9.848345329793744
P00028,3841.0216940835376,False,-3.176323444822401,9.876137545095744,9.848345329793744
P00028,3855.633357479804,False,-2.836212481167891,9.669978533848166,9.848345329793744
P00028,3870.2450208760706,False,-2.4822633833252326,9.380160842004813,9.848345329793744
P00028,3884.856684272337,False,-2.1133044193974797,9.022893673540878,9.848345329793744
P00028,3899.4683476686037,False,-1.7280087593597955,8.614952137545345,9.848345329793744
P00028,3914.08001106487,False,-1.3248659008513073,8.171829056776474,9.848345329793744
P00028,3928.6916744611367,False,-0.9021462137553158,7.70671543427099,9.848345329793744
P00028,3943.303337857403,True,9.542143479801297,7.230177946043881,9.848345329793744
P00028,3957.91500125367,True,10.01031614588895,6.750285312378551,9.848345329793744
P00028,3972.5266646499367,True,10.505076572426248,6.272956052013427,9.848345329793744
P00028,3987.1383280462032,True,11.02961481212428,5.802371898500468,9.848345329793744
P00028,4001.7499914424698,True,11.58772911580067,5.3413708348059,9.848345329793744
P00028,4016.3616548387363,True,12.183990213562879,4.891782627999419,9.848345329793744
P00028,4030.973318235003,True,12.823964724148126,4.454698017067329,9.848345329793744
P00028,4045.5849816312693,True,13.51452500620455,4.030676400890584,9.848345329793744
P00028,4060.196645027536,True,14.264288560776194,3.6199019943732793,9.848345329793744
P00028,4074.8083084238024,True,15.084257123224603,3.2222991703648347,9.848345329793744
P00028,4089.419971820069,True,15.98877352991704,2.837616564935658,9.848345329793744
P00028,4104.031635216335,True,16.99700296980211,2.465487791550885,9.848345329793744
P00028,4118.643298612602,True,18.135315967007628,2.1054748867941555,9.848345329793744
P00028,4133.2549620088685,True,19.441294993757026,1.7570991281713475,9.848345329793744
P00028,4147.866625405135,True,20.97080980444082,1.4198626776481262,9.848345329793744
P00028,4162.4782888014015,True,22.811130177437676,1.0932635919229199,9.848345329793744
P00028,4177.089952197668,True,25.105682562644034,0.7768060553387102,9.848345329793744
P00028,4191.701615593935,True,28.091949195270857,0.470007184965624,9.848345329793744
P00028,4206.313278990201,True,32.000044040310826,0.1724013864894971,9.848345329793744
P00028,4220.924942386468,True,34.89404750685925,-0.11645703067057411,9.848345329793744
P00028,4220.924942386468,True,34.89404750685925,-0.11645703067057411,9.848345329793744
P00028,4234.936904230775,True,36.362504444229145,-0.12123500649471453,9.848345329793744
P00028,4248.948866075084,True,38.13076626867257,-0.12627106176663005,9.848345329793744
P00028,4262.960827919392,True,40.353496285693225,-0.13156429351046484,9.848345329793744
P00028,4276.972789763699,True,43.34823390435096,-0.13711375527365988,9.848345329793744
P00028,4290.984751608007,True,47.95599136227739,-0.14291845768156008,9.848345329793744
P00028,4304.996713452316,True,58.40665067997506,-0.14897736901451708,9.848345329793744
P00028,4319.008675296624,True,45.92517525248826,-10.15528941580672,9.848345329793744
P00030,4679.008676296624,True,45.92517525248826,,
P00030,4692.63141697859,True,55.55606618306727,,
P00030,4706.254157660556,True,46.13494294006847,,
P00030,4719.8768983425225,True,41.722432934311726,,
P00030,4733.499639024489,True,38.81037834641559,,
P00030,4747.122379706455,True,36.63333119010582,,
P00030,4760.745120388421,True,34.89404750685925,,
P00030,4760.745120388421,True,34.89404750685925,,
P00030,4775.356783784688,True,32.000044040310826,,
P00030,4789.968447180954,True,28.091949195270857,,
P00030,4804.580110577221,True,25.105682562644034,,
P00030,4819.191773973487,True,22.811130177437676,,
P00030,4833.803437369754,True,20.97080980444082,,
P00030,4848.41510076602,True,19.441294993757026,,
P00030,4863.026764162287,True,18.135315967007628,,
P00030,4877.638427558553,True,16.99700296980211,,
P00030,4892.25009095482,True,15.98877352991704,,
P00030,4906.861754351086,True,15.084257123224603,,
P00030,4921.473417747353,True,14.264288560776194,,
P00030,4936.085081143619,True,13.51452500620455,,
P00030,4950.696744539886,True,12.823964724148126,,
P00030,4965.308407936152,True,12.183990213562879,,
P00030,4979.920071332419,True,11.58772911580067,,
P00030,4994.5317347286855,True,11.029614812125118,,
P00030,5009.143398124952,True,10.505076572426248,3.104469476521288,8.155875537625676
P00030,5023.7550615212185,True,10.01031614588895,3.4653324470191222,8.155875537625676
P00030,5038.366724917486,True,9.542143479801297,3.833192364448024,8.155875537625676
P00030,5052.9783883137525,False,-0.9021462137553158,4.207071007606629,8.155875537625676
P00030,5067.590051710019,False,-1.324865900851961,4.585583352053945,8.155875537625676
P00030,5082.2017151062855,False,-1.7280087593597955,4.966831931852553,8.155875537625676
P00030,5096.813378502552,False,-2.1133044193974797,5.348285354138682,8.155875537625676
P00030,5111.425041898819,False,-2.4822633833252326,5.726646144352216,8.155875537625676
P00030,5126.036705295085,False,-2.836212481167891,6.097719534072752,8.155875537625676
P00030,5140.648368691352,False,-3.176323444822401,6.456304234437056,8.155875537625676
P00030,5155.260032087618,False,-3.503636141454521,6.796138315730147,8.155875537625676
P00030,5169.871695483885,False,-3.8190776192093665,7.109945783965685,8.155875537625676
P00030,5184.483358880151,False,-4.1234778383826125,7.389636932042762,8.155875537625676
P00030,5199.095022276418,False,-4.4175827561506225,7.62670916274422,8.155875537625676
P00030,5213.706685672684,False,-4.70206528115051,7.812864692184192,8.155875537625676
P00030,5228.318349068951,False,-4.977534500516455,7.94080295680962,8.155875537625676
P00030,5242.930012465217,False,-5.244543495978633,8.005069671488243,8.155875537625676
P00030,5257.541675861484,False,-5.503596000019812,8.00278253906447,8.155875537625676
P00030,5272.15333925775,False,-5.755152092534871,7.934045973162981,8.155875537625676
P00030,5286.765002654017,False,-5.999633099181665,7.801935699658344,8.155875537625676
P00030,5301.376666050283,False,-6.237425821915423,7.612057803606291,8.155875537625676
P00030,5301.376666050283,False,-6.237425821915423,7.612057803606291,8.155875537625676
P00030,5314.977910353668,False,-6.236491370928462,7.606027713504318,8.155875537625676
P00030,5328.5791546570545,False,-6.235709373749728,7.598536377469443,8.155875537625676
P00030,5342.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5342.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5357.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5372.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5387.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5402.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5417.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5432.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5447.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5462.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5477.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5492.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5507.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5522.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5537.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5552.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5552.18039896044,False,-6.235079912778616,7.589591358634536,8.155875537625676
P00030,5563.5147692132605,False,-6.235709373749728,7.598536377469443,8.155875537625676
P00030,5574.849139466082,False,-6.236491370928462,7.606027713504318,8.155875537625676
P00030,5586.183509718903,False,-6.237425821915423,7.612057803606291,8.155875537625676
P00030,5586.183509718903,False,-6.237425821915423,7.612057803606291,8.155875537625676
P00030,5600.79517311517,False,-5.999633099181665,7.801935699658344,8.155875537625676
P00030,5615.406836511436,False,-5.755152092534871,7.934045973162981,8.155875537625676
P00030,5630.018499907703,False,-5.503596000019812,8.00278253906447,8.155875537625676
P00030,5644.630163303969,False,-5.244543495978633,8.005069671488243,8.155875537625676
P00030,5659.241826700236,False,-4.977534500516455,7.94080295680962,8.155875537625676
P00030,5673.853490096502,False,-4.70206528115051,7.812864692184192,8.155875537625676
P00030,5688.465153492769,False,-4.4175827561506225,7.62670916274422,8.155875537625676
P00030,5703.076816889035,False,-4.1234778383826125,7.389636932042762,8.155875537625676
P00030,5717.688480285302,False,-3.8190776192093665,7.109945783965685,8.155875537625676
P00030,5732.300143681568,False,-3.503636141454521,6.796138315730147,8.155875537625676
P00030,5746.911807077835,False,-3.176323444822401,6.456304234437056,8.155875537625676
P00030,5761.5234704741015,False,-2.836212481167891,6.097719534072752,8.155875537625676
P00030,5776.135133870368,False,-2.4822633833252326,5.726646144352216,8.155875537625676
P00030,5790.7467972666345,False,-2.1133044193974797,5.348285354138682,8.155875537625676
P00030,5805.358460662901,False,-1.7280087593597955,4.966831931852553,8.155875537625676
P00030,5819.970124059168,False,-1.324865900851961,4.585583352053945,8.155875537625676
P00030,5834.581787455434,False,-0.9021462137553158,4.207071007606629,8.155875537625676
P00030,5849.193450851701,True,9.542143479801297,,
P00030,5863.805114247968,True,10.01031614588895,,
P00030,5878.416777644235,True,10.505076572426248,,
